ntd_id,legacy_ntd_id,agency_name,reporter_acronym,doing_business_as,reporter_status,reporter_type,reporting_module,organization_type,reported_by_ntd_id,reported_by_name,subrecipient_type,fy_end_date,original_due_date,address_line_1,address_line_2,p_o_box,city,state,zip_code,zip_code_ext,region,url,fta_recipient_id,duns_number,service_area_sq_miles,service_area_pop,primary_uza,uza_name,tribal_area_name,population,density,sq_miles,voms_do,voms_pt,total_voms,volunteer_drivers,personal_vehicles,tam_tier,mode_ar,mode_cb,mode_cc,mode_cr,mode_dr,mode_dt,mode_fb,mode_hr,mode_ip,mode_jt,mode_lr,mode_mb,mode_mg,mode_or,mode_pb,mode_rb,mode_sr,mode_tb,mode_tr,mode_vp,mode_yr,mode_total,mb_only,dr_only,vp_only,mb_dr,vrm_ar,vrm_cb,vrm_cc,vrm_cr,vrm_dr,vrm_dt,vrm_fb,vrm_hr,vrm_ip,vrm_jt,vrm_lr,vrm_mb,vrm_mg,vrm_or,vrm_pb,vrm_rb,vrm_sr,vrm_tb,vrm_tr,vrm_vp,vrm_yr,vrm_total,vrh_ar,vrh_cb,vrh_cc,vrh_cr,vrh_dr,vrh_dt,vrh_fb,vrh_hr,vrh_ip,vrh_jt,vrh_lr,vrh_mb,vrh_mg,vrh_or,vrh_pb,vrh_rb,vrh_sr,vrh_tb,vrh_tr,vrh_vp,vrh_yr,vrh_total,upt_ar,upt_cb,upt_cc,upt_cr,upt_dr,upt_dt,upt_fb,upt_hr,upt_ip,upt_jt,upt_lr,upt_mb,upt_mg,upt_or,upt_pb,upt_rb,upt_sr,upt_tb,upt_tr,upt_vp,upt_yr,upt_total
90280,,City of Lawndale,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,14727 Burin Avenue,,,Lawndale,CA,90260,,9,http://www.lawndalecity.org/html/DEPTHTML/CSD/Beat.htm,0.0,96008628.0,2,"32,769",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,2,2,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 78,009",0,0.0,0,0,0,0,0,0,0,78009.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 7,340",0,0.0,0,0,0,0,0,0,0,7340.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0," 44,731",0,0.0,0,0,0,0,0,0,0,44731.0
90281,,City of Lynwood,COL,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1130 Bullis Road,,,Lynwood,CA,90262,,9,http://lynwood.ca.us/lynwood-trolley-breeze-schedule/,0.0,81782344.0,5,"71,343",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,4,4,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 135,363",0,0.0,0,0,0,0,0,0,0,135363.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 13,245",0,0.0,0,0,0,0,0,0,0,13245.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0," 166,559",0,0.0,0,0,0,0,0,0,0,166559.0
90282,,City of Malibu,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,23825 Stuart Ranch Road,,,Malibu,CA,90265,,9,https://www.malibucity.org/343/Senior-Center,0.0,968110924.0,25,"12,777",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,2,2,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 8,341",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8341.0,0,0,0,0, 454,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,454.0,0.0,0,0,0, 968,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,968.0
90283,,City of Manhattan Beach ,CMB DAR,City of Manhattan Beach Dial-A-Ride,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1400 Highland Ave.,,,Manhattan Beach,CA,90266,,9,www.citymb.info/departments/parks-and-recreation/older-adults-program/dial-a-ride,0.0,4947321.0,10,"35,532",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",4,,4,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 49,661",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,49661.0,0,0,0,0," 6,794",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,6794.0,0.0,0,0,0," 26,232",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,26232.0
90284,,City of Maywood,COM,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,4319 E. Slauson Ave.,,,Maywood,CA,90270,,9,www.cityofmaywood.com/dial-a-ride,,4947339.0,2,"27,748",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,6,6,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 24,921",0,0,0,0.0,0.0,0," 32,141",0,0.0,0,0,0,0,0,0,0,57062.0,0,0,0,0," 1,549",0,0,0,0.0,0.0,0," 2,814",0,0.0,0,0,0,0,0,0,0,4363.0,0.0,0,0,0," 6,171",0,0,0,0.0,0.0,0," 101,853",0,0.0,0,0,0,0,0,0,0,108024.0
90285,,City of Monrovia,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,415 S. Ivy Avenue,,,Monrovia,CA,91016,,9,https://www.cityofmonrovia.org/your-government/public-works/transportation/gomonrovia,5566.0,81108763.0,16,"36,590",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,9,9,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 53,203",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,53203.0,0,0,0,0," 7,966",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,7966.0,0.0,0,0,0," 15,480",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,15480.0
90286,,City of Monterey Park,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,320 W. Newmark Ave.,,,Monterey Park,CA,91754,,9,http://www.montereypark.ca.gov/549/Spirit-Bus,5566.0,87187670.0,8,"62,240",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",4,9,13,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 24,613",0,0,0,0.0,0.0,0," 216,113",0,0.0,0,0,0,0,0,0,0,240726.0,0,0,0,0," 3,315",0,0,0,0.0,0.0,0," 18,828",0,0.0,0,0,0,0,0,0,0,22143.0,0.0,0,0,0," 10,572",0,0,0,0.0,0.0,0," 232,775",0,0.0,0,0,0,0,0,0,0,243347.0
90287,,Palos Verdes Peninsula Transit Authority,,,Active,Reduced Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,,,2656,Palos Verdes Peninsula,CA,90274,,9,http://www.palosverdes.com/pvtransit/,,12257557.0,22,"64,272",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,28,28,,,Tier II,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0," 8,089",0,0,0.0,0.0,0," 281,276",0,0.0,0,0,0,0,0,0,0,289365.0,0,0,0,0,0, 436,0,0,0.0,0.0,0," 17,850",0,0.0,0,0,0,0,0,0,0,18286.0,0.0,0,0,0,0," 2,826",0,0,0.0,0.0,0," 152,678",0,0.0,0,0,0,0,0,0,0,155504.0
90288,,City of Pico Rivera,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,6615 Passons Blvd,,1016,Pico Rivera,CA,90660,,9,http://www.pico-rivera.org/depts/parks/programs/senior/transportation.asp,,70657721.0,11,"62,942",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,2,2,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 20,407",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,20407.0,0,0,0,0," 2,515",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2515.0,0.0,0,0,0," 8,005",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8005.0
90289,,City of Rosemead,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,8838 E. Valley Boulevard,,,Rosemead,CA,91770,,9,http://www.cityofrosemead.org/cms/one.aspx?pageId=10909050,1100.0,20751772.0,5,"54,908",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,4,4,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 42,075",0,0,0,0.0,0.0,0," 116,781",0,0.0,0,0,0,0,0,0,0,158856.0,0,0,0,0," 4,522",0,0,0,0.0,0.0,0," 9,081",0,0.0,0,0,0,0,0,0,0,13603.0,0.0,0,0,0," 8,269",0,0,0,0.0,0.0,0," 59,580",0,0.0,0,0,0,0,0,0,0,67849.0
90290,,City of Santa Fe Springs,SFS,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,11710 Telegraph Road,,,Santa Fe Springs,CA,90670,,9,https://www.santafesprings.org/cityhall/transportation_services/default.asp,,84348895.0,25,"17,980",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",4,,4,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 21,042",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,21042.0,0,0,0,0," 2,075",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2075.0,0.0,0,0,0," 8,562",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8562.0
90291,,City of South Gate,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,4900 Southern Ave.,,,South Gate,CA,90280,,9,www.cityofsouthgate.org/transit,5566.0,82201310.0,8,"99,578",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,14,14,,,Tier II,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0," 183,856",0,0,0.0,0.0,0," 165,760",0,0.0,0,0,0,0,0,0,0,349616.0,0,0,0,0,0," 12,365",0,0,0.0,0.0,0," 13,355",0,0.0,0,0,0,0,0,0,0,25720.0,0.0,0,0,0,0," 143,876",0,0,0.0,0.0,0," 196,655",0,0.0,0,0,0,0,0,0,0,340531.0
90292,,City of South Pasadena,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1102 Oxley Street,,,South Pasadena,CA,91030,,9,http://www.southpasadenaca.gov/index.aspx?page=104,0.0,108170093.0,3,"25,611",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",5,,5,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 35,287",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,35287.0,0,0,0,0," 4,220",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4220.0,0.0,0,0,0," 10,788",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,10788.0
90293,,City of West Covina,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1444 W Garvey Ave. S,,,West Covina,CA,91790,,9,https://www.westcovina.org/,,71914824.0,16,"107,634",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,8,8,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 60,810",0,0,0,0.0,0.0,0," 164,469",0,0.0,0,0,0,0,0,0,0,225279.0,0,0,0,0," 6,358",0,0,0,0.0,0.0,0," 11,602",0,0.0,0,0,0,0,0,0,0,17960.0,0.0,0,0,0," 13,458",0,0,0,0.0,0.0,0," 41,260",0,0.0,0,0,0,0,0,0,0,54718.0
90294,,City of West Hollywood,WEHO,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,8300 Santa Monica Blvd.,,,West Hollywood,CA,90069,,9,https://www.weho.org/services/public-transportation-transit-options,5566.0,175782556.0,2,"35,288",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,10,10,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 57,541",0,0,0,0.0,0.0,0," 115,171",0,0.0,0,0,0,0,0,0,0,172712.0,0,0,0,0," 11,709",0,0,0,0.0,0.0,0," 15,003",0,0.0,0,0,0,0,0,0,0,26712.0,0.0,0,0,0," 16,602",0,0,0,0.0,0.0,0," 90,136",0,0.0,0,0,0,0,0,0,0,106738.0
90295,,City of Whittier,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,13230 Penn St.,,,Whittier,CA,90602,,9,https://www.whittierprcs.org/transit/dial-a-ride-and-dar-plus,5566.0,102481939.0,15,"87,708",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,12,12,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 185,065",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,185065.0,0,0,0,0," 21,340",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,21340.0,0.0,0,0,0," 65,299",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,65299.0
90296,9296,City of Claremont,CLDAR,Claremont Dial-a-Ride,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,2120 Foothill Blvd,Suite 116,,La Verne,CA,91750,,9,pvtrans.org,2271.0,74130071.0,13,"36,700",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,28,28,,,Tier II,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0," 10,422"," 32,679",0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,43101.0,0,0,0,0," 1,001"," 2,130",0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3131.0,0.0,0,0,0," 11,857"," 14,810",0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,26667.0
90297,,San Luis Obispo Council of Governments,SLOCOG,,Active,Reduced Reporter,Urban,"MPO, COG or Other Planning Agency",,,,6/30/2019,10/31/2019,1114 Marsh Street,,,San Luis Obispo,CA,93401,,9,www.slocog.org,6930.0,112593426.0,130,"269,237",447.0,"San Luis Obispo, CA",,"59,219","2,901",20,,12,12,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 201,647",0,201647.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 3,913",0,3913.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 27,244",0,27244.0
90298,,County of Ventura,PWATD,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,800 South Victoria Avenue,,,Ventura,CA,93009,,9,http://pwa.vcpublicworks.org/tsd/,,66691122.0,4,"14,212",168.0,"Thousand Oaks, CA",,"214,811","2,509",86,,4,4,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 66,789",0,0.0,0,0,0,0,0,0,0,66789.0,0,0,0,0,0,0,0,0,0.0,0.0,0," 4,828",0,0.0,0,0,0,0,0,0,0,4828.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0," 68,650",0,0.0,0,0,0,0,0,0,0,68650.0
90299,,Sonoma-Marin Area Rail Transit District,SMART,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,5401 Old Redwood Highway,Suite 200,,Petaluma,CA,94954,,9,www.sonomamarintrain.org,7296.0,9619687.0,"2,596","763,651",123.0,"Santa Rosa, CA",,"308,231","3,146",98,11,,11,,,Tier I (Rail),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0," 923,002",0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,923002.0,0,0,0," 32,890",0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,32890.0,0.0,0,0," 716,847",0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,716847.0
90300,,City of Artesia,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,18747 Clarkdale Ave,,,Artesia,CA,90701,,9,http://www.cityofartesia.us/index.aspx?NID=189,,4947651.0,2,"16,736",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",,5,5,,,Tier II,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0," 12,365",0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,12365.0,0,0,0,0,0, 795,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,795.0,0.0,0,0,0,0," 8,309",0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8309.0
90301,,City of Lakewood ,DASH,DASH Transit,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,5050 Clark Ave.,,,Lakewood,CA,90712,,9,https://www.lakewoodcity.org/services/human/transit.asp						,5566.0,956005417.0,10,"80,048",2.0,"Los Angeles-Long Beach-Anaheim, CA",,"12,150,996","6,999","1,736",12,,12,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0," 72,437",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,72437.0,0,0,0,0," 8,590",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8590.0,0.0,0,0,0," 14,801",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,14801.0
90302,,San Bernardino County Transportation Authority,SBCTA,,Active,Full Reporter,Urban,"MPO, COG or Other Planning Agency",,,,6/30/2019,10/31/2019,1170 West Third St.,2nd Floor,,San Bernardino,CA,92410,,9,www.gosbcta.com,1681.0,782991368.0,"2,954","2,171,603",22.0,"Riverside-San Bernardino, CA",,"1,932,666","3,546",545,,34,34,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 406,410",0,406410.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 8,774",0,8774.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0," 49,072",0,49072.0
90303,,Santa Barbara County Association of Governments,SBCAG,,Active,Reduced Reporter,Urban,"MPO, COG or Other Planning Agency",,,,6/30/2019,10/31/2019,260 N. San Antonio Rd,Suite B,,Santa Barbara,CA,93110,,9,http://www.sbcag.org/,,789509382.0,"2,554","247,983",184.0,"Santa Barbara, CA",,"195,861","3,507",56,,13,13,,,Tier II,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0," 386,644",0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,386644.0,0," 8,929",0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,8929.0,0.0," 179,026",0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,179026.0
90304,,Riverfront Joint Powers Authority,RiverfrontJPA,,Active,Building Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,1415 L Street,Suite 300,,Sacramento,CA,95814,,9,http://www.riverfrontstreetcar.com/board/,1658.0,555895705.0,,,28.0,"Sacramento, CA",,"1,723,634","3,660",471,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
91092,9R02-137,Tahoe Transportation District,TTD,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,"128 Market Street, Suite 3F",,499,Zephyr Cove,NV,89448,,9,http://www.tahoetransportation.org/,5896.0,680360922.0,73,"150,242",601.0,"Lake Tahoe, CA-NV",,"210,000","5,676",37,19,,19,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0," 200,004",0,0," 75,866",0,0,0,0.0,0.0,0," 284,579",0,0.0,0,0,0,0,0,0,0,560449.0,0," 8,471",0,0," 6,020",0,0,0,0.0,0.0,0," 21,427",0,0.0,0,0,0,0,0,0,0,35918.0,0.0," 30,687",0,0," 16,843",0,0,0,0.0,0.0,0," 291,196",0,0.0,0,0,0,0,0,0,0,338726.0
91122,9R01-033,Regional Transportation Authority of Pima County,RTA,,Active,Reduced Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,"1 East Broadway Blvd, Suite 401",,,Tucson,AZ,85701,,9,http://www.RTAmobility.com,7328.0,929799732.0,"9,189","1,023,000",52.0,"Tucson, AZ",,"843,168","2,385",353,,23,23,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0," 122,734",0,0,0,0.0,0.0,0," 770,695",0,0.0,0,0,0,0,0,0,0,893429.0,0,0,0,0," 9,750",0,0,0,0.0,0.0,0," 39,176",0,0.0,0,0,0,0,0,0,0,48926.0,0.0,0,0,0," 28,791",0,0,0,0.0,0.0,0," 135,220",0,0.0,0,0,0,0,0,0,0,164011.0
99250,9T03,Cocopah Indian Tribe,,,Active,Reduced Reporter,Tribe,Tribe,,,,12/31/2019,4/30/2020,14515 S. Veterans Drive,,,Somerton,AZ,85350,,9,http://www.cocopah.com/,6724.0,74489527.0,,,0.0,Arizona Non-UZA,"Cocopah Reservation, AZ",0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
