NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
7R04-70110,Chappell Senior Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$115,133","$115,133","$115,133",
7R04-70112,Southeast Nebraska Community Action Partnership,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$90,846","$90,846","$90,846",
7R04-70113,Commmunity Memorial Health Center Burwell,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$34,970","$34,970","$34,970",
7R04-70119,City of Broken Bow,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$69,187","$69,187","$69,187",
7R04-70121,Butler County Senior Service Program,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$70,979","$70,979","$70,979",
7R04-70124,Oakland Heights,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$67,883","$67,883","$67,883",
7R04-70125,City of Neligh ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$51,869","$51,869","$51,869",
7R04-70126,Perkins County Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$75,772","$75,772","$75,772",
7R04-70127,Ogallala Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$151,242","$151,242","$151,242",
7R04-70128,Chase County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$207,977","$207,977","$207,977",
7R04-70130,Valley County Hospital,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$87,084","$87,084","$87,084",
7R04-70143,Hooker Co,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$14,566","$14,566","$14,566",
7R04-70148,Saline County Area Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$277,436","$277,436","$277,436",
7R04-70153,City of North Platte,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$691,043","$691,043","$691,043",
7R04-70156,Community Concern ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$508,047","$508,047","$508,047",
7R04-70159,Webster County Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$105,591","$105,591","$105,591",
7R04-70160,Eastern Nebraska ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$684,473","$684,473","$684,473",
7R04-70164,Lancaster Co Rural Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$97,002","$97,002","$97,002",
7R04-70181,City Of Tecumseh,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$66,769","$66,769","$66,769",
7R04-70182,Phelps County Senior Citizen,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$146,795","$146,795","$146,795",
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$244,803","$244,803","$244,803",
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$464,178","$464,178","$464,178",
7R04-70192,Loup City,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$33,719","$33,719","$33,719",
7R04-70193,City of Plainview Handivan,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$17,045","$17,045","$17,045",
7R04-70194,Cambridge Memorial Hospital,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$90,626","$90,626","$90,626",
7R04-70198,Harlan Co. Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$60,429","$60,429","$60,429",
7R04-70200,Kimball/Banner Extension Service,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$190,376","$190,376","$190,376",
7R04-70202,Wolf Memorial Good Samaritan Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$49,763","$49,763","$49,763",
7R04-70203,Morrill County Handi Bus,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$85,928","$85,928","$85,928",
7R04-70205,Fillmore County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$109,143","$109,143","$109,143",
7R04-70212,Cedar County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$210,039","$210,039","$210,039",
7R04-70214,City of Columbus Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$213,881","$213,881","$213,881",
7R04-70216,Avera Creighton Hospital,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$157,302","$157,302","$157,302",
7R04-70220,Avera St.Anthony's Hospital,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$194,305","$194,305","$194,305",
7R04-70223,Senior Information Center York,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$169,245","$169,245","$169,245",
7R04-70232,City Of McCook Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$150,268","$150,268","$150,268",
7R04-70233,Wayne Public Transit ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$88,168","$88,168","$88,168",
7R04-70234,Central City ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$84,466","$84,466","$84,466",
7R04-70244,City of Benkelman,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$39,687","$39,687","$39,687",
7R04-70246,Seward County Handibus,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$201,192","$201,192","$201,192",
7R04-70247,City  of Crawford,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$69,853","$69,853","$69,853",
7R04-70253,Saunders County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$77,658","$77,658","$77,658",
7R04-70265,City of  Chadron,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$59,789","$59,789","$59,789",
7R04-77078,Garden County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$165,009","$165,009","$165,009",
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,Facility Maintenance,$0,$0,"$109,895","$16,981","$55,665","$51,571",$0,$0,"$208,175",$0,$0,$0,$0,$0,"$1,145",$0,"$443,432","$443,432",$0
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,General Administration,$0,$0,"$633,958","$94,898","$303,607","$266,142",$0,$0,"$113,920","$98,891","$43,677",$0,$0,$0,"$34,223",$0,"$1,589,316","$1,589,316",$0
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,Total,"$2,183,675","$247,309","$1,673,163","$305,733","$2,108,350","$384,438","$521,490","$86,426","$745,665","$98,891","$43,677",$0,$0,$0,"$49,718",$0,"$8,448,535","$8,448,535",$0
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,Vehicle Maintenance,$0,$0,"$739,698","$111,749","$390,026","$30,185","$13,817",$180,"$406,746",$0,$0,$0,$0,$0,"$7,930",$0,"$1,700,331","$1,700,331",$0
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,Vehicle Operations,"$2,183,675","$247,309","$189,612","$82,105","$1,359,052","$36,540","$507,673","$86,246","$16,824",$0,$0,$0,$0,$0,"$6,420",$0,"$4,715,456","$4,715,456",$0
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,Facility Maintenance,$0,$0,"$3,308,266","$483,887","$1,668,716","$595,880",$0,$0,"$1,480,491",$0,$0,$0,$0,$0,"$28,411",$0,"$7,565,651","$7,565,651",$0
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,General Administration,$0,$0,"$3,206,102","$477,660","$1,485,441","$1,574,938",$0,$0,"$692,099","$1,026,638","$261,287",$0,$0,$0,"$166,309",$0,"$8,890,474","$8,890,474",$0
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,Total,"$2,516,925","$160,558","$13,749,634","$2,099,257","$8,023,163","$3,311,223","$5,698,785","$2,011","$7,151,989","$1,026,638","$261,287",$0,$0,$0,"$289,832",$0,"$44,291,302","$44,291,302",$0
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,Vehicle Maintenance,$0,$0,"$3,507,065","$488,542","$1,868,512","$655,925","$85,694","$2,011","$4,887,606",$0,$0,$0,$0,$0,"$55,086",$0,"$11,550,441","$11,550,441",$0
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,Vehicle Operations,"$2,516,925","$160,558","$3,728,201","$649,168","$3,000,494","$484,480","$5,613,091",$0,"$91,793",$0,$0,$0,$0,$0,"$40,026",$0,"$16,284,736","$16,284,736",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,"$221,019","$34,152","$111,951","$103,719",$0,$0,"$90,964",$0,$0,$0,$0,$0,"$2,303",$0,"$564,108","$564,108",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$1,847,330","$294,257","$1,088,502","$525,328",$0,$0,"$321,330","$200,844","$87,842",$0,$0,$0,"$73,057",$0,"$4,438,490","$4,438,490",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,Total,"$4,000,069","$418,784","$2,929,366","$578,411","$3,877,063","$821,524","$713,060","$44,449","$690,032","$200,844","$87,842",$0,$0,$0,"$99,787",$0,"$14,461,231","$14,461,231","$14,461,231"
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$473,288","$76,811","$268,234","$40,104","$12,818",$120,"$248,013",$0,$0,$0,$0,$0,"$8,837",$0,"$1,128,225","$1,128,225",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,"$4,000,069","$418,784","$387,729","$173,191","$2,408,376","$152,373","$700,242","$44,329","$29,725",$0,$0,$0,$0,$0,"$15,590",$0,"$8,330,408","$8,330,408",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$129,216","$19,966","$65,451","$60,503",$0,$0,"$30,980",$0,$0,$0,$0,$0,"$1,346",$0,"$307,462","$307,462",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$514,248","$75,815","$226,938","$284,756",$0,$0,"$31,624","$102,769","$51,356",$0,"$1,218,396",$0,"$23,995",$0,"$2,529,897","$2,529,897",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,Total,$0,$0,"$652,515","$98,060","$298,677","$365,278","$261,888","$24,482","$161,889","$102,769","$51,356",$0,"$3,749,416",$0,"$29,901",$0,"$5,796,231","$5,796,231","$5,796,231"
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,"$9,051","$2,279","$6,288","$20,019",$420,$70,"$99,285",$0,$0,$0,$0,$0,"$4,560",$0,"$141,972","$141,972",$0
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$261,468","$24,412",$0,$0,$0,$0,"$2,531,020",$0,$0,$0,"$2,816,900","$2,816,900",$0
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,Facility Maintenance,$0,$0,"$4,018,324","$587,744","$2,026,875","$723,774",$0,$0,"$2,440,416",$0,$0,$0,$0,$0,"$34,509",$0,"$9,831,642","$9,831,642",$0
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,General Administration,$0,$0,"$4,966,551","$782,766","$2,442,116","$2,027,404",$0,$0,"$848,306","$1,271,337","$317,367",$0,$0,$0,"$269,622",$0,"$12,925,469","$12,925,469",$0
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,Total,"$6,735,805","$768,579","$20,377,490","$3,317,834","$13,587,981","$4,317,438","$230,614","$8,313","$14,863,056","$6,200,656","$317,367",$0,$0,$0,"$427,523",$0,"$71,152,656","$71,152,656",$0
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,Vehicle Maintenance,$0,$0,"$6,673,067","$1,210,084","$3,096,115","$939,373","$131,968","$8,313","$11,461,933",$0,$0,$0,$0,$0,"$59,488",$0,"$23,580,341","$23,580,341",$0
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,Vehicle Operations,"$6,735,805","$768,579","$4,719,548","$737,240","$6,022,875","$626,887","$98,646",$0,"$112,401","$4,929,319",$0,$0,$0,$0,"$63,904",$0,"$24,815,204","$24,815,204",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$2,067,120","$319,409","$1,047,045","$969,946",$0,$0,"$3,910,312",$0,$0,$0,$0,$0,"$21,538",$0,"$8,335,370","$8,335,370",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$12,129,230","$1,821,129","$5,940,785","$4,984,781",$0,$0,"$2,186,720","$1,850,111","$821,562",$0,$0,$0,"$630,962",$0,"$30,365,280","$30,365,280",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,Total,"$37,847,708","$4,246,435","$30,074,707","$5,456,948","$37,068,476","$7,162,100","$8,716,598","$1,413,491","$14,020,983","$1,853,634","$821,562",$0,$0,$0,"$896,887",$0,"$149,579,529","$149,579,529",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$12,339,143","$1,864,136","$6,453,253","$508,884","$242,153","$2,097","$6,983,033",$0,$0,$0,$0,$0,"$132,939",$0,"$28,525,638","$28,525,638",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,"$37,847,708","$4,246,435","$3,539,214","$1,452,274","$23,627,393","$698,489","$8,474,445","$1,411,394","$940,918","$3,523",$0,$0,$0,$0,"$111,448",$0,"$82,353,241","$82,353,241",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$30,182","$4,664","$15,288","$14,132",$0,$0,"$7,236",$0,$0,$0,$0,$0,$314,$0,"$71,816","$71,816",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$120,115","$17,709","$53,007","$66,512",$0,$0,"$7,387","$24,004","$11,995",$0,"$259,743",$0,"$5,605",$0,"$566,077","$566,077",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,Total,$0,$0,"$152,411","$22,905","$69,764","$85,320","$59,681","$5,718","$37,814","$24,004","$11,995",$0,"$931,967",$0,"$6,984",$0,"$1,408,563","$1,408,563",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,"$2,114",$532,"$1,469","$4,676",$98,$16,"$23,191",$0,$0,$0,$0,$0,"$1,065",$0,"$33,161","$33,161",$0
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$59,583","$5,702",$0,$0,$0,$0,"$672,224",$0,$0,$0,"$737,509","$737,509",$0
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,Facility Maintenance,$0,$0,"$784,230","$121,178","$397,231","$367,201",$0,$0,"$216,670",$0,$0,$0,$0,$0,"$8,171",$0,"$1,894,681","$1,894,681",$0
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,General Administration,$0,$0,"$3,123,750","$469,368","$1,400,295","$1,731,078",$0,$0,"$780,349","$632,560","$897,486",$0,$0,$0,"$153,364",$0,"$9,188,250","$9,188,250",$0
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,Total,$0,$0,"$5,593,142","$933,632","$2,760,524","$2,647,924","$920,952","$130,267","$1,221,873","$632,560","$897,486",$0,$0,$0,"$172,745",$0,"$15,911,105","$15,911,105",$0
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Maintenance,$0,$0,"$1,685,162","$343,086","$962,998","$549,645","$15,121",$514,"$224,854",$0,$0,$0,$0,$0,"$11,210",$0,"$3,792,590","$3,792,590",$0
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$905,831","$129,753",$0,$0,$0,$0,$0,$0,$0,$0,"$1,035,584","$1,035,584",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,"$71,018","$10,701","$23,136","$35,344",$0,$0,"$19,441",$0,$0,"$6,341",$0,$0,$0,$0,"$165,981","$165,981",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$187,555","$2,263","$42,876","$94,548",$0,$0,"$7,879","$42,929","$81,167","$75,485",$0,$0,"$14,923",$0,"$549,625","$549,625",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,Total,"$994,006","$223,554","$707,649","$83,326","$676,332","$180,933","$169,911","$11,017","$176,270","$42,929","$81,167","$100,456",$0,$0,"$22,991",$0,"$3,470,541","$3,470,541","$3,470,541"
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$153,636","$24,081","$47,312","$8,681","$5,117",$766,"$95,461",$0,$0,"$13,457",$0,$0,$0,$0,"$348,511","$348,511",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,Vehicle Operations,"$994,006","$223,554","$295,440","$46,281","$563,008","$42,360","$164,794","$10,251","$53,489",$0,$0,"$5,173",$0,$0,"$8,068",$0,"$2,406,424","$2,406,424",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$111,079","$16,739","$36,187","$55,281",$0,$0,"$30,409",$0,$0,"$9,919",$0,$0,"$23,776",$0,"$283,390","$283,390",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$111,207","$3,539","$67,062","$147,884",$0,$0,"$12,324","$67,146","$126,954","$184,663",$0,$0,"$23,342",$0,"$744,121","$744,121",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,Total,"$1,501,600","$229,266","$753,932","$112,636","$879,855","$286,314","$367,097","$33,418","$254,188","$67,146","$126,954","$222,754",$0,$0,"$88,237",$0,"$4,923,397","$4,923,397",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$240,302","$37,665","$74,001","$13,578","$8,004","$1,198","$192,687",$0,$0,"$21,049",$0,$0,"$41,119",$0,"$629,603","$629,603",$0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,501,600","$229,266","$291,344","$54,693","$702,605","$69,571","$359,093","$32,220","$18,768",$0,$0,"$7,123",$0,$0,$0,$0,"$3,266,283","$3,266,283",$0
80003,City of Fargo,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$14,324","$1,152","$3,140","$17,902",$0,$0,"$2,821",$0,$0,$0,$0,$0,$0,$0,"$39,339","$39,339",$0
80003,City of Fargo,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$11,940","$1,884","$2,406","$33,097",$0,$0,"$10,512","$32,782","$20,404",$0,"$173,615",$0,"$4,793",$0,"$291,433","$291,433",$0
80003,City of Fargo,Full Reporter,Urban,DR,PT,Total,$0,$0,"$261,030","$36,197","$87,261","$90,565","$94,385","$4,510","$76,555","$32,782","$20,404","$10,563","$771,890",$0,"$4,793",$0,"$1,490,935","$1,490,935","$1,490,935"
80003,City of Fargo,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,"$129,564","$21,263","$48,028","$39,566","$1,993",$0,"$60,228",$0,$0,$225,$0,$0,$0,$0,"$300,867","$300,867",$0
80003,City of Fargo,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,"$105,202","$11,898","$33,687",$0,"$92,392","$4,510","$2,994",$0,$0,"$10,338","$598,275",$0,$0,$0,"$859,296","$859,296",$0
80003,City of Fargo,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$44,898","$3,610","$9,848","$185,185",$0,$0,"$20,482",$0,$0,$0,$0,$0,$0,$0,"$264,023","$264,023",$0
80003,City of Fargo,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$365,387","$79,438","$113,709","$191,395",$0,$0,"$14,768","$132,123","$191,890",$0,"$665,803",$0,"$16,983",$0,"$1,771,496","$1,771,496",$0
80003,City of Fargo,Full Reporter,Urban,MB,PT,Total,$0,$0,"$927,338","$169,545","$313,621","$776,151","$706,978","$41,325","$533,534","$132,123","$191,890","$77,014","$2,946,832",$0,"$16,983",$0,"$6,833,334","$6,833,334",$0
80003,City of Fargo,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,"$517,053","$86,497","$190,064","$314,235","$11,832",$234,"$482,027",$0,$0,$714,$0,$0,$0,$0,"$1,602,656","$1,602,656",$0
80003,City of Fargo,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$85,336","$695,146","$41,091","$16,257",$0,$0,"$76,300","$2,281,029",$0,$0,$0,"$3,195,159","$3,195,159",$0
80004,City of Billings,Full Reporter,Urban,DR,DO,Facility Maintenance,$0,$0,"$4,718",$347,"$1,314",$0,$0,$0,$967,$0,$0,$0,$0,$0,$0,$0,"$7,346","$7,346",$0
80004,City of Billings,Full Reporter,Urban,DR,DO,General Administration,$0,$0,"$35,671","$9,945","$8,421","$43,097",$0,$0,"$14,621","$14,793","$22,077",$0,$0,$0,$641,$0,"$149,266","$149,266",$0
80004,City of Billings,Full Reporter,Urban,DR,DO,Total,"$602,146","$70,333","$202,361","$30,944","$259,771","$51,031","$72,203","$3,116","$46,831","$14,793","$22,077",$0,$0,$0,$641,$0,"$1,376,247","$1,376,247","$1,376,247"
80004,City of Billings,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$51,209","$6,851","$21,718",$0,"$1,445",$0,"$31,243",$0,$0,$0,$0,$0,$0,$0,"$112,466","$112,466",$0
80004,City of Billings,Full Reporter,Urban,DR,DO,Vehicle Operations,"$602,146","$70,333","$110,763","$13,801","$228,318","$7,934","$70,758","$3,116",$0,$0,$0,$0,$0,$0,$0,$0,"$1,107,169","$1,107,169",$0
80004,City of Billings,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$146,121","$23,824","$91,652",$0,$0,$0,"$78,880",$0,$0,$0,$0,$0,$256,$0,"$340,733","$340,733",$0
80004,City of Billings,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$220,132","$31,978","$76,712","$182,490",$0,$0,"$7,558","$52,706","$88,309","$1,108",$0,$0,"$41,834",$0,"$702,827","$702,827",$0
80004,City of Billings,Full Reporter,Urban,MB,DO,Total,"$1,244,358","$172,101","$570,076","$82,377","$767,181","$186,839","$302,780","$22,972","$358,018","$52,706","$88,309","$1,108",$0,$0,"$44,417",$0,"$3,893,242","$3,893,242",$0
80004,City of Billings,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$178,086","$22,022","$71,302",$0,"$3,028",$365,"$271,580",$0,$0,$0,$0,$0,$0,$0,"$546,383","$546,383",$0
80004,City of Billings,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,244,358","$172,101","$25,737","$4,553","$527,515","$4,349","$299,752","$22,607",$0,$0,$0,$0,$0,$0,"$2,327",$0,"$2,303,299","$2,303,299",$0
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$54,695","$6,274","$18,291","$231,634",$0,$0,"$3,205",$0,$0,$0,$0,$0,$0,$0,"$314,099","$314,099",$0
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$391,923","$45,457","$130,849","$197,115",$0,$0,"$45,808","$36,287","$44,252",$0,"$1,083,069",$0,"$57,738",$0,"$2,032,498","$2,032,498",$0
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,Total,$0,$0,"$600,007","$71,467","$189,527","$483,559","$303,687","$19,617","$131,660","$36,287","$44,252",$0,"$4,160,764",$0,"$57,738",$0,"$6,098,565","$6,098,565","$5,693,621"
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,"$153,389","$19,736","$40,387","$1,434","$8,966",$392,"$82,647",$0,$0,$0,"$190,582",$0,$0,$0,"$497,533","$497,533",$0
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$53,376","$294,721","$19,225",$0,$0,$0,$0,"$2,887,113",$0,$0,$0,"$3,254,435","$3,254,435",$0
80005,City of Colorado Springs,Full Reporter,Urban,DT,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$7,164",$0,$0,$99,$0,$0,$0,"$1,059",$0,$0,$0,"$8,322","$8,322",$0
80005,City of Colorado Springs,Full Reporter,Urban,DT,PT,General Administration,$0,$0,"$10,065","$1,168","$3,370","$6,096",$0,$0,"$1,021",$656,$0,$0,"$21,979",$0,"$1,786",$0,"$46,141","$46,141",$0
80005,City of Colorado Springs,Full Reporter,Urban,DT,PT,Total,$0,$0,"$10,065","$1,168","$3,370","$14,911",$0,$0,"$1,120",$656,$0,$0,"$89,286",$0,"$1,786",$0,"$122,362","$122,362",$0
80005,City of Colorado Springs,Full Reporter,Urban,DT,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$4,022",$0,$0,$0,"$4,022","$4,022",$0
80005,City of Colorado Springs,Full Reporter,Urban,DT,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$1,651",$0,$0,$0,$0,$0,$0,"$62,226",$0,$0,$0,"$63,877","$63,877",$0
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$304,836","$35,144","$101,994","$910,810",$0,$0,"$135,951",$0,$0,$0,"$10,585",$0,$0,$0,"$1,499,320","$1,499,320",$0
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$792,032","$94,019","$265,815","$324,399",$0,$0,"$107,063","$172,398","$356,426",$0,"$1,064,645",$0,"$137,333",$0,"$3,314,130","$3,314,130",$0
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,Total,$0,$0,"$2,354,841","$290,224","$700,483","$1,546,707","$1,245,983","$158,007","$908,693","$172,398","$356,426",$0,"$9,029,607",$0,"$137,333",$0,"$16,900,702","$16,900,702",$0
