NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
9R01-91069,Town of Miami ,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-91069,Town of Miami ,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$6,231",$0,"$6,231"
9R01-91075,City of Kingman,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-91075,City of Kingman,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$114,575","$78,057","$192,632"
9R01-91096,City of Coolidge,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R01-91096,City of Coolidge,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,929","$5,317","$11,246"
9R01-91096,City of Coolidge,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-91096,City of Coolidge,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$20,065","$1,416","$21,481"
9R01-91106,City of Maricopa,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R01-91106,City of Maricopa,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$2,598",$0,"$2,598"
9R01-91106,City of Maricopa,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R01-91106,City of Maricopa,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$2,807",$0,"$2,807"
9R01-91114,City of Benson,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R01-91114,City of Benson,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$2,659",$0,"$2,659"
9R01-91114,City of Benson,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-91114,City of Benson,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$3,057",$0,"$3,057"
9R01-91121,City of Bisbee,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R01-91121,City of Bisbee,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$13,073",$0,"$13,073"
9R01-99419,Yavapai Regional Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-99419,Yavapai Regional Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$7,049",$0,"$7,049"
9R01-99437,Town of Quartzsite,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R01-99437,Town of Quartzsite,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,715","$1,663","$3,378"
9R01-99437,Town of Quartzsite,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-99437,Town of Quartzsite,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$3,501","$4,220","$7,721"
9R01-99441,Payson Senior Center,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R01-99441,Payson Senior Center,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$1,584",$544,"$2,128"
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0,$0,$0
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$165,350",$0,"$165,350"
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$76,306",$0,"$76,306"
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$6,219",$0,"$6,219"
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$24,147",$0,"$24,147"
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$36,955",$0,"$36,955"
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$55,499",$0,"$55,499"
9R02-91002,City of Corcoran,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91002,City of Corcoran,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$85,820",$0,"$85,820"
9R02-91005,Madera County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91005,Madera County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$47,238",$0,"$47,238"
9R02-91005,Madera County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91005,Madera County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$8,357",$0,"$8,357"
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$33,384",$0,"$33,384"
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$443,671",$0,"$443,671"
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$172,539",$0,"$172,539"
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$14,988",$0,"$14,988"
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$40,687",$0,"$40,687"
9R02-91009,San Benito County LTA,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$47,600",$0,"$47,600"
9R02-91009,San Benito County LTA,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$63,960",$0,"$63,960"
9R02-91009,San Benito County LTA,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$39,476",$0,"$39,476"
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$139,231",$0,"$139,231"
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$87,766",$0,"$87,766"
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$232,512",$0,"$232,512"
9R02-91014,City of Rio Vista,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91014,City of Rio Vista,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$17,156","$3,083","$20,239"
9R02-91018,City of Arcata,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91018,City of Arcata,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$210,373",$0,"$210,373"
9R02-91020,City of Needles,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91020,City of Needles,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$41,619",$0,"$41,619"
9R02-91027,City of Arvin,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91027,City of Arvin,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,051",$0,"$6,051"
9R02-91027,City of Arvin,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91027,City of Arvin,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$56,201",$0,"$56,201"
9R02-91028,City of Solvang,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91028,City of Solvang,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$10,907",$0,"$10,907"
9R02-91028,City of Solvang,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91028,City of Solvang,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$46,498",$0,"$46,498"
9R02-91032,City of Auburn,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91032,City of Auburn,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$21,830",$0,"$21,830"
9R02-91035,Trinity County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91035,Trinity County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$59,575",$0,"$59,575"
9R02-91036,Humboldt Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91036,Humboldt Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$1,080,651",$0,"$1,080,651"
9R02-91036,Humboldt Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91036,Humboldt Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$172,169",$0,"$172,169"
9R02-91038,Sierra County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91038,Sierra County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,319",$0,"$10,319"
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$18,046",$0,"$18,046"
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$57,146",$0,"$57,146"
9R02-91041,City of Dixon ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91041,City of Dixon ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$117,350",$0,"$117,350"
9R02-91043,City of Guadalupe,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91043,City of Guadalupe,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$5,701",$0,"$5,701"
9R02-91043,City of Guadalupe,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91043,City of Guadalupe,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$63,824",$0,"$63,824"
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$32,589","$27,525","$60,114"
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$319,904","$226,595","$546,499"
9R02-91048,County of Siskiyou,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$155,067",$0,"$155,067"
9R02-91053,Lake Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91053,Lake Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$12,563",$0,"$12,563"
9R02-91053,Lake Transit Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91053,Lake Transit Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$498,806",$0,"$498,806"
9R02-91055,Tulare County Area Transit,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91055,Tulare County Area Transit,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$6,391",$0,"$6,391"
9R02-91055,Tulare County Area Transit,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91055,Tulare County Area Transit,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$169,887","$229,693","$399,580"
9R02-91057,Tuolumne County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91057,Tuolumne County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$81,847","$1,350","$83,197"
9R02-91057,Tuolumne County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91057,Tuolumne County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$104,289","$1,650","$105,939"
9R02-91058,City of Ojai,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91058,City of Ojai,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$86,835",$0,"$86,835"
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$73,246","$3,883","$77,129"
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$745,901","$39,542","$785,443"
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$58,832",$0,"$58,832"
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$137,339",$0,"$137,339"
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91062,Eastern Sierra Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$714,868",$0,"$714,868"
9R02-91066,City of Taft,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91066,City of Taft,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$66,151",$0,"$66,151"
9R02-91070,Yosemite Area Regional Transportation System,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91070,Yosemite Area Regional Transportation System,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$408,986",$0,"$408,986"
9R02-91071,City of Chowchilla,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91071,City of Chowchilla,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$26,332",$0,"$26,332"
9R02-91074,City of Tehachapi,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91074,City of Tehachapi,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$6,387",$0,"$6,387"
9R02-91078,City of Escalon,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91078,City of Escalon,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$1,859",$0,"$1,859"
9R02-91078,City of Escalon,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91078,City of Escalon,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,$834,$0,$834
9R02-91079,City of Woodlake,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91079,City of Woodlake,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,667",$0,"$13,667"
9R02-91082,Mariposa County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91082,Mariposa County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$70,638",$0,"$70,638"
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$6,424",$0,"$6,424"
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$96,992",$0,"$96,992"
9R02-91089,Tehama County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91089,Tehama County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$37,905",$0,"$37,905"
9R02-91089,Tehama County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91089,Tehama County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$88,797",$0,"$88,797"
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$44,744",$0,"$44,744"
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$61,011",$0,"$61,011"
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91090,Morongo Basin Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$302,170",$0,"$302,170"
9R02-91093,City of Eureka ,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91093,City of Eureka ,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$250,065",$0,"$250,065"
9R02-91095,Nevada County Transit Services,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91095,Nevada County Transit Services,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$99,070",$0,"$99,070"
9R02-91095,Nevada County Transit Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
9R02-91095,Nevada County Transit Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$199,691",$0,"$199,691"
9R02-91097,Redwood Coast Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91097,Redwood Coast Transit Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$8,634",$0,"$8,634"
9R02-91097,Redwood Coast Transit Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91097,Redwood Coast Transit Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$135,345",$0,"$135,345"
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$53,617","$10,642","$64,259"
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$2,294","$53,983","$56,277"
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91098,Lassen Transit Service Agency,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$25,538","$17,140","$42,678"
9R02-91101,Town of Truckee,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
9R02-91101,Town of Truckee,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$2,522",$0,"$2,522"
9R02-91101,Town of Truckee,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
9R02-91101,Town of Truckee,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,$0,$0,$0
9R02-91110,City of McFarland,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91110,City of McFarland,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,106",$0,"$12,106"
9R02-91111,City of California City,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
9R02-91111,City of California City,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$25,748",$0,"$25,748"
